preprocessed_tweets,tweet_content,tweet_label,confidence
makan siang gratis,@yaniarsim Tidak ada makan siang yg gratis pak @prabowo,positive,0.9963487386703492
trend berita last week antre gas gara2 dijual eceran program makan siang gratis pemangkasan anggaran ikn reshuffle kabinet dan lain-lain healahhh program mbkm,trend berita last week antre gas gara2 ngga dijual eceran program makan siang gratis pemangkasan anggaran IKN reshuffle kabinet dll HEALAHHH program mbkm pak,neutral,0.989231288433075
rempah rempah woee,@UpdateBolabola Rempah rempah woee,positive,0.9709435105323792
semoga eksis bali basis suporter merepresentasikan maluku badak lampung iya,@garagarabola_ Semoga terus eksis seperti bali. Punya basis suporter dan merepresentasikan maluku. Jangan sampe seperti badak lampung ya,neutral,0.6876619458198547
anaknya makan siang gratis ibunya kehabisan gas melon bapaknya diphk,@prabowo Anaknya dapat makan siang gratis Ibunya kehabisan gas melon Bapaknya diPHK,neutral,0.9942633509635924
beda 01 amp 03 tidak ada program makan siang gratis program myedot apbn kisaran 400 triliun 13 5 total apbn 3000 triliun,@mazantoadeanto @tubbirfess Jelas beda . 01 &amp; 03 gada program makan siang gratis. Program ini sangat banyak lo myedot APBN kisaran 400 triliun atau 13 5% dari total APBN (3000 triliun) .,neutral,0.9989483952522278
lhoo makan siang gratis itu  manfaatin umkm ajaa manfaatin itu  bisnis ibu2 kantinnn sekolahhh biar rugi layak,ini lhoo harusnya klo mau buat makan siang gratis tu manfaatin umkm ajaa ato manfaatin ituu bisnis ibu2 kantinnn sekolahhh biar ga pada rugi n layak juga,positive,0.940246045589447
disenggol sedikit  capernya main heran,@CoachJustinL @tirta_cipeng Baru disenggol dikit ama @my_supersoccer aja udah capernya bukan maen. Heran,negative,0.9989743232727052
umay jugaa wk viral gara gara makan siang gratis,@swopeeeel @tanyakanrl Umay jugaa wkwkwk dulu pernah viral gara gara makan siang gratis,neutral,0.5396716594696045
butuh makan siang gratis butuh makan siang samping dk,kita semua ga butuh makan siang gratis kita semua butuh makan siang di samping dk,neutral,0.8876587748527527
masi benci banget orang-orang pilih  genap gara2 msib diapus makan siang gratis jancok,Gua masi benci bgt ama org2 yg milih genap gara2 lu pada ni msib diapus demi makan siang gratis jancok,negative,0.999514102935791
jaman mantan mertua berkuasa makan siang gratis jaman soeharto rakyat mudah mencari kerja harga sembilan bahan pokok kebutuhan hidup rakyat murah orang tua kebutuhan gizi anak nya mengambil contoh,@prabowo JAMAN MANTAN MERTUA BAPAK BERKUASA TDK ADA MAKAN SIANG GRATIS?....KARENA DI JAMAN SOEHARTO RAKYAT SANGAT MUDAH MENCARI KERJA HARGA SEMBAKO DAN KEBUTUHAN HIDUP RAKYAT SANGAT MURAH JADI ORTU BISA MEMBERIKAN KEBUTUHAN GIZI PADA ANAK NYA...HARUSNYA BAPAK MENGAMBIL CONTOH.....,positive,0.9587629437446594
jamuan makan siang gratis meja diplomasi lembaga dibayar kebijakan tujuannya menguntungkan,Tidak ada jamuan makan siang gratis di meja diplomasi antar lembaga semuanya harus dibayar dengan kebijakan dan tujuannya sudah pasti soal saling menguntungkan.,neutral,0.9950230121612548
anaknya tolak makan siang gratis emaknya tolak makan siang gratis,@secr3thm4nz56 Anaknya tolak makan siang gratis. Emaknya tolak makan siang gratis. #LawanAksiKudetaJokowi #LawanAksiKudetaJokowi https://t.co/wxDt36otvE,neutral,0.9975638389587402
pemangkasan anggaran kementerian gunanya efisiensi anggaran keuangan negara kolaps membiayai makan siang nan gratis,@NarasiNewsroom Pemangkasan anggaran sebesar ini di seluruh kementerian gunanya untuk apa ? Apakah efisiensi anggaran ini menyatakan keuangan negara sudah kolaps atau malah untuk membiayai makan siang nan gratis ?,neutral,0.998681366443634
anaknya tolak makan siang gratis emaknya tolak makan siang gratis,@secr3thm4nz56 Anaknya tolak makan siang gratis. Emaknya tolak makan siang gratis. #LawanAksiKudetaJokowi #LawanAksiKudetaJokowi https://t.co/r7OZGgcWpR,neutral,0.9975638389587402
belikan truknya memalukan anggaran makan siang gratis menyentuh 171 triliyun iya ngebeli truk,Beliin yg baru truknya @prabowo yg banyak.. malu2in aja.. anggaran makan siang gratis aja bisa sampai menyentuh 171 Triliyun lu.. masa iya ngebeli truk baru ga bisa???? https://t.co/JpziU9nvBc,negative,0.9982466697692872
now watching makan siang gratis,ak jg mw makan siang gratis,positive,0.9775518774986268
lagi  iya makan siang gratis loh anggaran ratusan triliun saja  sekolah siswa mampunya ae bawa bekal  emaknya,lagian ya ni makan siang gratis kaga semua tempat dapet loh. anggaran ratusan triliun cuma buat beberapa tempat doang. sekolah gw banyak juga siswa kurang mampunya mereka tetap ae bawa bekel dari emaknya masing-masing.,negative,0.6677565574645996
ko makan siang gratis,@m0uchii_ ko ga makan siang gratis?,positive,0.986853837966919
kantor diam  tbtb pinjam  uang makan siang ngandelin gratis dari  traktiran makan sehari weekday kenapeeee,di kantor... lagi diem tbtb ada yang mau pinjem duit padahal makan siang juga ngandelin gratis dr traktiran makan sehari sekali kalo weekday. KEK KENAPEEEE,neutral,0.8800327181816101
gara gara program maksa makan siang gratis honorer bbws cimanuk cisanggarung cirebon kurangan ratusan karyawan wedann,gara gara program maksa makan siang gratis honorer di bbws cimanuk - cisanggarung cirebon di kurangan ratusan karyawan wedann!!,neutral,0.9975762963294984
program makan siang gratis,Ini baru program makan siang gratis yg aku inginkan ️,neutral,0.5125036835670471
tidak  kebagian makan siang gratis ngebatasin gas melon maksudnya,@ProtegeYunjin Dia aja engga kebagian makan siang gratis tapi malah ngebatasin gas melon itu maksudnya gimana. ,neutral,0.7488769292831421
beliau makan siang gratis kak menghilang,@ProtegeDOYEON mungkin karena beliau gak dapet makan siang gratis kak . (Menghilang),positive,0.6491715312004089
makan siang gratis,@LordChan69 udah dong tadi makan siang gratis,positive,0.9963487386703492
buzzer penyepong titid wowok mayoritas tolol menang mayoritas pendukungnya bodoh dibodoh bodohi bawa bawa prabowo kerja catering jauuh makan siang gratis,@calonmiliarderX @akuntwiter968 Emg buzzer penyepong titid wowok mayoritas tolol makanya dia menang karena mayoritas pendukungnya BODOH makanya bisa dibodoh-bodohi SEJAK KAPAN GW BAWA-BAWA PRABOWO? GW KERJA DI CATERING JAUUH SEBELUM ADA MAKAN SIANG GRATIS,negative,0.99942147731781
bantuan makan siang gratis kolonialisme pangan pembunuhan generasi muda papua,Bantuan Makan Siang Gratis dan Kolonialisme Pangan: Pembunuhan Generasi Muda Papua https://t.co/1LbVr8AtSA,neutral,0.9978252649307252
saudara laki-laki permisi makan siang gratis mengintip,@Gandhoyyy Bro: Permisi Makan Siang Gratis Datang Sambil Mengintip ,neutral,0.9988864064216614
kirain makan siang gratis tuh dilantik,Kirain makan siang gratis tuh tiap hari sejak dilantik,neutral,0.7323045134544373
program makan siang gratis oke gas minimal malu yah h a r s ya a,program makan siang gratis oke gas itu harusnya minimal bisa malu yah... h a r u s n y a.....,neutral,0.9987359642982484
lumayan makan siang gratis tiss tiss,@MayaA62580468 Lumayan dapat makan siang gratis tiss tiss,positive,0.998180627822876
fans rooney kayaknya,@The_RedsIndo @ihatespinachh @realmadridindo1 Fans rooney keknya,positive,0.9616779685020448
sedang apa makan siang gratis enak iya,@Gandhoyyy ngapain lu disini makan siang gratis gua ga enak ya? ,positive,0.991124153137207
tidak  bansos makan siang gratis tidak  cepat2 sedot septic tank dirumah,@Kopipait__78 @Hiugundul @jokowi @SBYudhoyono Ngak dapat bansos makan siang gratis ngak bisa cepat2 sedot septic tank dirumah,neutral,0.9932854175567628
iya ges makan siang gratis dunia in keinget,@ywainn @babufess Ingat ya ges tidak ada makan siang gratis di dunia in Jadi keinget ini https://t.co/dfpSITz2xk,neutral,0.9567134380340576
bangke tertawa sekali  nanyain program makan siang gratis pakai kbli nomor,bangke ngakak banget yg nanyain program makan siang gratis pake KBLI nomor berapa ,negative,0.6225940585136414
urusan makan siang gratis hubungannya efisiensi pemerintah efisiensi berjalan utang jatuh tempo rezim jokowi capai 800 triliun,@hrdbacot Urusan makan siang gratis ga ada hubungannya dengan efisiensi pemerintah. Efisiensi berjalan karena utang jatuh tempo rezim Jokowi capai 800 triliun tahun ini.,neutral,0.9960886240005492
makan siang gratis entah  proyek oligarki memaksakan beban rakyat indonesia pendidikan boro boro makan siang gratis sekolah gas langkah harga bumn merugi bpjs rugi,Demi makan siang gratis ntah proyek untuk oligarki punya siapa sampe hrus memaksakan beban ke seluruh rakyat Indonesia SEDANGKAN pendidikan aja mereka masih ga mampu boro boro makan siang gratis di sekolah gas langkah harga naik bumn merugi bpjs rugi ,negative,0.9976281523704528
kayanya 2030 indonesia bubar maksudnya tangan ya makan siang gratis dipaksakan efisiensi anggaran lini nyalakan ac kntor pemerintah siang dipangkas hak kerja bertahun,Kykny 2030 Indonesia bubar kata bapak itu ternyata maksudnya di tangan bapak y pak @prabowo makan siang gratis dipaksakan sampai hrus efisiensi anggaran seluruh lini sampai nyalakan ac kntor pemerintah di siang hari ga mampu dipangkas hak mereka yg udh kerja bertahun tahun ,negative,0.9946039319038392
terpikirkan pemerintah collab perusahaan iya biar csr nya difokusin makan siang gratis,@aparatmati jadi kepikiran kenapa pemerintah gak collab dengan perusahaan ya biar CSR-nya difokusin ke makan siang gratis itu,negative,0.5693497061729431
anggaran pendidikan kesehatan bilang pendidikan dikorbankan makan siang gratis,@SoundOfYogi Padahal anggaran pendidikan dan kesehatan itu naik tp banyak yg bilang pendidikan dikorbankan demi makan siang gratis https://t.co/u575WjQwRa,neutral,0.7086427807807922
the real makan siang gratis,@miftahrizaq_ @KedaiSabalingga The real makan siang gratis ,positive,0.9984946250915528
lebih baik makan siang gratis sama  joged2,@mifachmi mending makan siang gratis sm joged2,positive,0.9671526551246644
keraguan makan siang gratis wujud kolaborasi pendidikan kesehatan pemberdayaan masyarakat positif,Tidak ada keraguan Makan siang gratis adalah wujud kolaborasi pendidikan kesehatan dan pemberdayaan masyarakat yang sangat positif . #MakanSehatGratis,positive,0.9531704187393188
makanan sehat langkah pemerintah makan siang gratis membantu menciptakan generasi sehat cerdas,Makanan sehat untuk semua Langkah pemerintah yang luar biasa makan siang gratis membantu menciptakan generasi yang sehat dan cerdas . #MakanBergiziGratis,positive,0.7255773544311523
makan sehat gratis makan siang gratis anak anak semangat belajar orang tua terbantu finansial,Makan sehat gratis Dengan makan siang gratis anak-anak lebih semangat belajar dan orang tua merasa terbantu secara finansial . #MakanBergiziGratis,positive,0.9973032474517822
gizi makan siang gratis wujud kolaborasi pendidikan kesehatan pemberdayaan masyarakat positif,Gizi untuk masa depan Makan siang gratis adalah wujud kolaborasi pendidikan kesehatan dan pemberdayaan masyarakat yang sangat positif . #MakanSehatGratis,positive,0.9931362867355348
makan sehat merata kesehatan mendukung pendidikan optimal bagus program makan siang gratis,Makan sehat merata Kesehatan yang baik mendukung pendidikan yang optimal. Bagus sekali program makan siang gratis ini . #MakanSiangGratis,positive,0.9987279772758484
sehat makan makan siang gratis wujud kolaborasi pendidikan kesehatan pemberdayaan masyarakat positif,Sehat dimulai makan Makan siang gratis adalah wujud kolaborasi pendidikan kesehatan dan pemberdayaan masyarakat yang sangat positif . #MakanSehatGratis,positive,0.9587696194648744
sehat makan program makan siang gratis solusi nyata meningkatkan kualitas hidup anak anak indonesia,Sehat dimulai makan Program makan siang gratis ini memberikan solusi nyata untuk meningkatkan kualitas hidup anak-anak Indonesia . #MakanSehatGratis,positive,0.996852695941925
keraguan inisiatif mengurangi stunting memberdayakan petani umkm lokal makan siang gratis keren deh,Tidak ada keraguan Inisiatif yang tidak hanya mengurangi stunting tetapi juga memberdayakan petani dan UMKM lokal. Makan siang gratis keren deh . #MakanSehatGratis,positive,0.960371732711792
gizi generasi bangsa langkah pemerintah makan siang gratis membantu menciptakan generasi sehat cerdas,Gizi untuk generasi bangsa Langkah pemerintah yang luar biasa makan siang gratis membantu menciptakan generasi yang sehat dan cerdas . #MakanSehatGratis,neutral,0.5675692558288574
makan sehat merata makan siang gratis energi anak anak belajar optimal,Makan sehat merata Makan siang gratis memberikan energi bagi anak-anak untuk belajar lebih optimal setiap hari . #MakanSiangGratis,positive,0.985509991645813
ayo sukseskan makan siang gratis anak anak semangat belajar orang tua terbantu finansial,Ayo dong sukseskan Dengan makan siang gratis anak-anak lebih semangat belajar dan orang tua merasa terbantu secara finansial . #MakanSiangGratis,positive,0.9969576597213744
gizi program makan siang gratis bentuk nyata perhatian pemerintah kesehatan pendidikan anak anak,Gizi untuk masa depan Program makan siang gratis adalah bentuk nyata perhatian pemerintah terhadap kesehatan dan pendidikan anak-anak . #MakanSehatGratis,positive,0.5637186169624329
gizi kehidupan makan siang gratis wujud kolaborasi pendidikan kesehatan pemberdayaan masyarakat positif,Gizi untuk kehidupan Makan siang gratis adalah wujud kolaborasi pendidikan kesehatan dan pemberdayaan masyarakat yang sangat positif . #MakanSehatGratis,positive,0.5820021033287048
dukung makan sehat kesehatan mendukung pendidikan optimal bagus program makan siang gratis,Dukung makan sehat Kesehatan yang baik mendukung pendidikan yang optimal. Bagus sekali program makan siang gratis ini . #MakanSiangGratis,positive,0.9989118576049804
sehat makan inisiatif mengurangi stunting memberdayakan petani umkm lokal makan siang gratis keren deh,Sehat dimulai makan Inisiatif yang tidak hanya mengurangi stunting tetapi juga memberdayakan petani dan UMKM lokal. Makan siang gratis keren deh . #MakanSiangGratis,positive,0.9983744621276855
iya ges makan siang gratis dunia bp report akun tersebut  membantu akun korban kena hack,@babufess Ingat ya ges tidak ada makan siang gratis di dunia ini apalagi BP ... Kamu report akun tsb pun ga banyak membantu; karena bisa jadi itu akun korban dia yg dulu kena hack. Percuma.,neutral,0.9988657236099244
ayo makan sehat program makanan siang gratis bangsa,Ayo makan sehat Program ini bukan hanya tentang makanan siang gratis tapi juga tentang masa depan yang lebih baik untuk bangsa . #MakanSehatGratis,neutral,0.990623652935028
makan sehat merata inisiatif mengurangi stunting memberdayakan petani umkm lokal makan siang gratis keren deh,Makan sehat merata Inisiatif yang tidak hanya mengurangi stunting tetapi juga memberdayakan petani dan UMKM lokal. Makan siang gratis keren deh . #MakanSehatGratis,positive,0.9978166818618774
gizi program makan siang gratis bentuk nyata perhatian pemerintah kesehatan pendidikan anak anak,Gizi untuk masa depan Program makan siang gratis adalah bentuk nyata perhatian pemerintah terhadap kesehatan dan pendidikan anak-anak . #MakanSiangGratis,positive,0.5637186169624329
gizi langkah pemerintah makan siang gratis membantu menciptakan generasi sehat cerdas,Gizi untuk masa depan Langkah pemerintah yang luar biasa makan siang gratis membantu menciptakan generasi yang sehat dan cerdas . #MakanSehatGratis,neutral,0.5445165634155273
sek repot antri makan siang gratis,@yourfvrtclown sek repot antri makan siang gratis,negative,0.9919582605361938
siswa memang  semangat belajarnya perilakunya ajar hasil pendidikan ala nordic bangsa pemalas lebih baik dididik keras cina jepang korea,@xoloveliana siswa sekarang emang ngga ada semangat belajarnya belum lagi perilakunya kurang ajar (enggak semua) hasil dari pendidikan ala nordic padahal bangsa pemalas ini mending dididik keras macam cina jepang korea.,negative,0.9992055296897888
makan tuh makan siang gratis selamat indonesia c emas anak 2x 4 mengerti,Makan tuh makan siang gratis Selamat Indonesia (c)emas anak SMA 2x = 4 aja nggak ngerti,neutral,0.8063458800315857
proyek nasional hancur ambisi makan siang gratis,Semua proyek nasional hancur karna ambisi makan siang gratis,negative,0.999329686164856
